FID	X	Y	GMT date_H	GMT date	Y	M	D	H	DOP	IDbear	IDsquare_025ha	IDsquare_100ha	IDsquare_900ha
1095672	1429654.35	6818877.94	2012-09-21 05:00	2012-09-21	2012	9	21	5	2,2	W1203	16025	3973	454
1095673	1429271.25	6818730.84	2012-09-21 06:00	2012-09-21	2012	9	21	6	2,6	W1203	15822	3972	453
1095674	1429273.83	6818737.79	2012-09-21 07:00	2012-09-21	2012	9	21	7	3,4	W1203	15822	3972	453
1095675	1429236.45	6818745.77	2012-09-21 08:00	2012-09-21	2012	9	21	8	2,8	W1203	15822	3972	453
1095676	1428829.88	6819107.24	2012-09-21 09:00	2012-09-21	2012	9	21	9	3,2	W1203	16023	3972	453
1095677	1428719.35	6819119.19	2012-09-21 10:00	2012-09-21	2012	9	21	10	4,8	W1203	16023	3972	453
1095678	1428737.82	6819157.69	2012-09-21 11:00	2012-09-21	2012	9	21	11	2,8	W1203	16023	3972	453
1095679	1428723.96	6819164.21	2012-09-21 12:00	2012-09-21	2012	9	21	12	2	W1203	16023	3972	453
1095680	1428799.56	6819160.98	2012-09-21 13:00	2012-09-21	2012	9	21	13	6,2	W1203	16023	3972	453
1095681	1428691.2	6819227.44	2012-09-21 14:00	2012-09-21	2012	9	21	14	2,2	W1203	16023	3972	453
1095682	1428461.94	6819052.6	2012-09-21 15:00	2012-09-21	2012	9	21	15	3,8	W1203	16022	3971	453
1095683	1427548.86	6820130.33	2012-09-21 16:00	2012-09-21	2012	9	21	16	6,6	W1203	16425	4072	453
1095684	1426523.11	6820563.43	2012-09-21 17:00	2012-09-21	2012	9	21	17	5,2	W1203	16625	4172	453
1095685	1425192.34	6821014.47	2012-09-21 18:00	2012-09-21	2012	9	21	18	2,4	W1203	16824	4170	452
1095686	1425236.51	6821351.52	2012-09-21 19:00	2012-09-21	2012	9	21	19	4	W1203	16824	4170	452
1095687	1425519.68	6821376.78	2012-09-21 20:00	2012-09-21	2012	9	21	20	2,6	W1203	16825	4171	452
1095688	1425510.45	6821360.54	2012-09-21 21:00	2012-09-21	2012	9	21	21	2,6	W1203	16825	4171	452
1095689	1425518.3	6821365.31	2012-09-21 22:00	2012-09-21	2012	9	21	22	3,6	W1203	16825	4171	452
1095690	1425508.76	6821362.06	2012-09-21 23:00	2012-09-21	2012	9	21	23	2,2	W1203	16825	4171	452
1095691	1425514.69	6821355.74	2012-09-22 00:00	2012-09-22	2012	9	22	0	2,6	W1203	16825	4171	452
1095692	1425510.97	6821362.9	2012-09-22 01:00	2012-09-22	2012	9	22	1	2,8	W1203	16825	4171	452
1095693	1425355.12	6821439.77	2012-09-22 04:00	2012-09-22	2012	9	22	4	3,8	W1203	17026	4271	486
1095694	1425035.12	6821564.7	2012-09-22 05:00	2012-09-22	2012	9	22	5	5,8	W1203	17026	4271	486
1095695	1425013.24	6821215.16	2012-09-22 06:00	2012-09-22	2012	9	22	6	5	W1203	16824	4170	452
1095696	1425024.38	6821164.68	2012-09-22 07:00	2012-09-22	2012	9	22	7	9,4	W1203	16824	4170	452
1095697	1424432.44	6820974.31	2012-09-22 08:00	2012-09-22	2012	9	22	8	3	W1203	16822	4169	452
1095698	1424147.32	6821354.28	2012-09-22 09:00	2012-09-22	2012	9	22	9	2,6	W1203	16822	4169	452
1095699	1424427.89	6821355.91	2012-09-22 10:00	2012-09-22	2012	9	22	10	3,2	W1203	16822	4169	452
1095700	1424423.27	6821367.32	2012-09-22 11:00	2012-09-22	2012	9	22	11	2,8	W1203	16822	4169	452
1095701	1424432.35	6821359.99	2012-09-22 12:00	2012-09-22	2012	9	22	12	2	W1203	16822	4169	452
1095702	1425010.78	6821330.13	2012-09-22 13:00	2012-09-22	2012	9	22	13	3	W1203	16824	4170	452
1095703	1425125.16	6821174.4	2012-09-22 14:00	2012-09-22	2012	9	22	14	3,8	W1203	16824	4170	452
1095704	1425150.56	6821199	2012-09-22 15:00	2012-09-22	2012	9	22	15	5,6	W1203	16824	4170	452
1095705	1424755.23	6821007.71	2012-09-22 16:00	2012-09-22	2012	9	22	16	4,8	W1203	16823	4170	452
1095706	1426194.24	6819893.22	2012-09-22 17:00	2012-09-22	2012	9	22	17	5,2	W1203	16422	4070	452
1095707	1427512.95	6819589.44	2012-09-22 18:00	2012-09-22	2012	9	22	18	5	W1203	16223	4072	453
1095708	1429076.82	6819292.32	2012-09-22 19:00	2012-09-22	2012	9	22	19	4	W1203	16024	3972	453
1095709	1430117.45	6819377.6	2012-09-22 20:00	2012-09-22	2012	9	22	20	3,8	W1203	16228	4074	454
1095710	1430455.45	6818950.1	2012-09-22 21:00	2012-09-22	2012	9	22	21	3,2	W1203	16026	3973	454
1095711	1430444.25	6818930.81	2012-09-22 22:00	2012-09-22	2012	9	22	22	3,4	W1203	16026	3973	454
1095712	1430428.28	6818957.67	2012-09-22 23:00	2012-09-22	2012	9	22	23	2,8	W1203	16026	3973	454
1095713	1430430.67	6818955.54	2012-09-23 00:00	2012-09-23	2012	9	23	0	1,8	W1203	16026	3973	454
1095714	1430439.41	6818964.36	2012-09-23 01:00	2012-09-23	2012	9	23	1	3,6	W1203	16026	3973	454
1095715	1430429.21	6818955.99	2012-09-23 02:00	2012-09-23	2012	9	23	2	2,2	W1203	16026	3973	454
1095716	1430496.94	6818984.76	2012-09-23 04:00	2012-09-23	2012	9	23	4	3	W1203	16027	3974	454
1095717	1430489.63	6818885.66	2012-09-23 05:00	2012-09-23	2012	9	23	5	2,4	W1203	16027	3974	454
1095718	1431008.07	6817895.39	2012-09-23 06:00	2012-09-23	2012	9	23	6	2	W1203	15624	3873	420
1095719	1430893.94	6817623.33	2012-09-23 07:00	2012-09-23	2012	9	23	7	4,4	W1203	15421	3873	420
1095720	1430889.37	6816784.14	2012-09-23 09:00	2012-09-23	2012	9	23	9	3	W1203	15017	3772	420
1095721	1430878.48	6816704.2	2012-09-23 10:00	2012-09-23	2012	9	23	10	3	W1203	15017	3772	420
1095722	1430856.36	6816722.52	2012-09-23 11:00	2012-09-23	2012	9	23	11	2,8	W1203	15017	3772	420
1095723	1430843.27	6816624.85	2012-09-23 12:00	2012-09-23	2012	9	23	12	3,4	W1203	15017	3772	420
1095724	1430958.63	6816702.69	2012-09-23 13:00	2012-09-23	2012	9	23	13	3,6	W1203	15018	3772	420
1095725	1431441.96	6817036.94	2012-09-23 14:00	2012-09-23	2012	9	23	14	5,2	W1203	15221	3773	420
1095726	1432010.45	6817340.79	2012-09-23 15:00	2012-09-23	2012	9	23	15	3,8	W1203	15424	3874	420
1095727	1432301.24	6817320.05	2012-09-23 16:00	2012-09-23	2012	9	23	16	2,2	W1203	15424	3874	420
1095728	1432997.72	6817975.53	2012-09-23 17:00	2012-09-23	2012	9	23	17	4,4	W1203	15628	3875	421
1095729	1433526.66	6818851.14	2012-09-23 18:00	2012-09-23	2012	9	23	18	5,2	W1203	16033	3977	455
1095730	1433870.41	6819348.48	2012-09-23 19:00	2012-09-23	2012	9	23	19	3,8	W1203	16235	4078	455
1095731	1433861.41	6819579.96	2012-09-23 20:00	2012-09-23	2012	9	23	20	2,4	W1203	16235	4078	455
1095732	1433861.13	6819582.37	2012-09-23 21:00	2012-09-23	2012	9	23	21	1,8	W1203	16235	4078	455
1095733	1433860.18	6819597.87	2012-09-23 22:00	2012-09-23	2012	9	23	22	3,4	W1203	16235	4078	455
1095734	1433858.78	6819573.89	2012-09-24 01:00	2012-09-24	2012	9	24	1	1,6	W1203	16235	4078	455
1095735	1433856.36	6819572.95	2012-09-24 02:00	2012-09-24	2012	9	24	2	2,4	W1203	16235	4078	455
1095736	1433853.86	6819578.62	2012-09-24 03:00	2012-09-24	2012	9	24	3	2,2	W1203	16235	4078	455
1095737	1433775.72	6819793.91	2012-09-24 04:00	2012-09-24	2012	9	24	4	3,4	W1203	16437	4078	455
1095738	1433910.89	6819875.8	2012-09-24 05:00	2012-09-24	2012	9	24	5	6,6	W1203	16437	4078	455
1095739	1435275.02	6819607.43	2012-09-24 06:00	2012-09-24	2012	9	24	6	2,8	W1203	16238	4079	455
1095740	1435485.84	6819452.5	2012-09-24 07:00	2012-09-24	2012	9	24	7	6,8	W1203	16239	4080	456
1095741	1435593.96	6819396.37	2012-09-24 08:00	2012-09-24	2012	9	24	8	2,2	W1203	16239	4080	456
1095742	1435784.04	6819694.39	2012-09-24 09:00	2012-09-24	2012	9	24	9	2,2	W1203	16239	4080	456
1095743	1435762.54	6819661.48	2012-09-24 10:00	2012-09-24	2012	9	24	10	5,8	W1203	16239	4080	456
1095744	1435781.22	6819689.19	2012-09-24 11:00	2012-09-24	2012	9	24	11	3	W1203	16239	4080	456
1095745	1435788.46	6819694.45	2012-09-24 12:00	2012-09-24	2012	9	24	12	2,8	W1203	16239	4080	456
1095746	1435776.99	6819692.83	2012-09-24 13:00	2012-09-24	2012	9	24	13	6,6	W1203	16239	4080	456
1095747	1435782.85	6819693.58	2012-09-24 14:00	2012-09-24	2012	9	24	14	4	W1203	16239	4080	456
1095748	1435751.61	6819713.39	2012-09-24 15:00	2012-09-24	2012	9	24	15	3,6	W1203	16239	4080	456
1095749	1435751.35	6819696.61	2012-09-24 16:00	2012-09-24	2012	9	24	16	4,4	W1203	16239	4080	456
1095750	1435715.14	6819616.52	2012-09-24 17:00	2012-09-24	2012	9	24	17	3,8	W1203	16239	4080	456
1095751	1435415.82	6819582.23	2012-09-24 18:00	2012-09-24	2012	9	24	18	2,6	W1203	16238	4079	455
1095752	1435626.79	6819697.53	2012-09-24 19:00	2012-09-24	2012	9	24	19	5	W1203	16239	4080	456
1095753	1435636.18	6819698.2	2012-09-24 20:00	2012-09-24	2012	9	24	20	2,2	W1203	16239	4080	456
1095754	1435636.64	6819698.18	2012-09-24 21:00	2012-09-24	2012	9	24	21	2,8	W1203	16239	4080	456
1095755	1435645.23	6819693.84	2012-09-24 22:00	2012-09-24	2012	9	24	22	3,2	W1203	16239	4080	456
1095756	1435647.92	6819696.08	2012-09-24 23:00	2012-09-24	2012	9	24	23	7	W1203	16239	4080	456
1095757	1435643.66	6819684.35	2012-09-25 00:00	2012-09-25	2012	9	25	0	4,8	W1203	16239	4080	456
1095758	1435636.81	6819700.45	2012-09-25 01:00	2012-09-25	2012	9	25	1	2	W1203	16239	4080	456
1095759	1435637.78	6819691.9	2012-09-25 02:00	2012-09-25	2012	9	25	2	2,2	W1203	16239	4080	456
1095760	1435658.8	6819718.34	2012-09-25 04:00	2012-09-25	2012	9	25	4	4,4	W1203	16239	4080	456
1095761	1435761.28	6819722.16	2012-09-25 05:00	2012-09-25	2012	9	25	5	3,2	W1203	16239	4080	456
1095762	1435704.59	6819670.31	2012-09-25 06:00	2012-09-25	2012	9	25	6	3,6	W1203	16239	4080	456
1095763	1435555.85	6819580.33	2012-09-25 07:00	2012-09-25	2012	9	25	7	2,4	W1203	16239	4080	456
1095764	1435563.09	6819534.24	2012-09-25 08:00	2012-09-25	2012	9	25	8	5	W1203	16239	4080	456
1095765	1435520.64	6819502.28	2012-09-25 09:00	2012-09-25	2012	9	25	9	8,6	W1203	16239	4080	456
1095766	1435520.37	6819514.91	2012-09-25 10:00	2012-09-25	2012	9	25	10	2,4	W1203	16239	4080	456
1095767	1435527.57	6819519.41	2012-09-25 11:00	2012-09-25	2012	9	25	11	2,8	W1203	16239	4080	456
1095768	1435572.54	6819398.96	2012-09-25 12:00	2012-09-25	2012	9	25	12	3,4	W1203	16239	4080	456
1095769	1435781.97	6819423	2012-09-25 13:00	2012-09-25	2012	9	25	13	8,6	W1203	16239	4080	456
1095770	1435547.72	6819371.29	2012-09-25 14:00	2012-09-25	2012	9	25	14	6,2	W1203	16239	4080	456
1095771	1435629.93	6819381.96	2012-09-25 15:00	2012-09-25	2012	9	25	15	2,6	W1203	16239	4080	456
1095772	1435468.24	6819398.77	2012-09-25 16:00	2012-09-25	2012	9	25	16	4,8	W1203	16238	4079	455
1095773	1435333.77	6819753.41	2012-09-25 17:00	2012-09-25	2012	9	25	17	7,8	W1203	16238	4079	455
1095774	1435195.88	6820827.8	2012-09-25 18:00	2012-09-25	2012	9	25	18	6	W1203	16844	4180	455
1095775	1436116.38	6821105.49	2012-09-25 19:00	2012-09-25	2012	9	25	19	3	W1203	16846	4181	456
1095776	1436145.96	6821221.23	2012-09-25 20:00	2012-09-25	2012	9	25	20	3,2	W1203	16846	4181	456
1095777	1436191.12	6821198.24	2012-09-25 21:00	2012-09-25	2012	9	25	21	3,4	W1203	16846	4181	456
1095778	1436191.4	6821199.57	2012-09-25 22:00	2012-09-25	2012	9	25	22	2,4	W1203	16846	4181	456
1095779	1436197.26	6821191.54	2012-09-25 23:00	2012-09-25	2012	9	25	23	4,8	W1203	16846	4181	456
1095780	1436186.74	6821197.99	2012-09-26 00:00	2012-09-26	2012	9	26	0	2,8	W1203	16846	4181	456
1095781	1436197.03	6821201.86	2012-09-26 01:00	2012-09-26	2012	9	26	1	2,8	W1203	16846	4181	456
1095782	1436266.35	6821186.81	2012-09-26 02:00	2012-09-26	2012	9	26	2	2,4	W1203	16846	4181	456
1095783	1436258.4	6821189.32	2012-09-26 03:00	2012-09-26	2012	9	26	3	3,8	W1203	16846	4181	456
1095784	1436146.8	6821149.12	2012-09-26 04:00	2012-09-26	2012	9	26	4	3,8	W1203	16846	4181	456
1095785	1436047.93	6821364.97	2012-09-26 05:00	2012-09-26	2012	9	26	5	2,8	W1203	17048	4282	490
1095786	1436033.32	6821755.48	2012-09-26 06:00	2012-09-26	2012	9	26	6	2,2	W1203	17250	4282	490
1095787	1436028.69	6821762.49	2012-09-26 07:00	2012-09-26	2012	9	26	7	5,2	W1203	17250	4282	490
1095788	1436045.7	6821764.89	2012-09-26 08:00	2012-09-26	2012	9	26	8	2,6	W1203	17250	4282	490
1095789	1436040.75	6821758.92	2012-09-26 09:00	2012-09-26	2012	9	26	9	8,2	W1203	17250	4282	490
1095790	1436011.11	6821702.57	2012-09-26 10:00	2012-09-26	2012	9	26	10	3,4	W1203	17048	4282	490
1095791	1435928.34	6821592.85	2012-09-26 11:00	2012-09-26	2012	9	26	11	2,4	W1203	17047	4282	490
1095792	1435943.94	6821560.37	2012-09-26 12:00	2012-09-26	2012	9	26	12	2,4	W1203	17047	4282	490
1095793	1435964.9	6821490.86	2012-09-26 13:00	2012-09-26	2012	9	26	13	6	W1203	17047	4282	490
1095794	1435823.33	6821441	2012-09-26 14:00	2012-09-26	2012	9	26	14	2,6	W1203	17047	4282	490
1095795	1435792.63	6821474.33	2012-09-26 15:00	2012-09-26	2012	9	26	15	2,8	W1203	17047	4282	490
1095796	1435733.75	6822262.4	2012-09-26 16:00	2012-09-26	2012	9	26	16	5,6	W1203	17451	4383	490
1095797	1435507.71	6823256.68	2012-09-26 17:00	2012-09-26	2012	9	26	17	5,6	W1203	17652	4382	489
1095798	1436273.73	6824375.43	2012-09-26 18:00	2012-09-26	2012	9	26	18	6,6	W1203	18260	4585	524
1095799	1434870.54	6825265.68	2012-09-26 19:00	2012-09-26	2012	9	26	19	6,2	W1203	18459	4584	523
1095800	1433543.9	6824799.29	2012-09-26 20:00	2012-09-26	2012	9	26	20	2,4	W1203	18457	4583	523
1095801	1433445.8	6824786.96	2012-09-26 21:00	2012-09-26	2012	9	26	21	3,2	W1203	18456	4582	523
1095802	1433352.3	6824855.23	2012-09-26 22:00	2012-09-26	2012	9	26	22	2,4	W1203	18456	4582	523
1095803	1433342.96	6824859.9	2012-09-26 23:00	2012-09-26	2012	9	26	23	4	W1203	18456	4582	523
1095804	1433334.68	6824849.44	2012-09-27 00:00	2012-09-27	2012	9	27	0	2,2	W1203	18456	4582	523
1095805	1433343.8	6824855.56	2012-09-27 01:00	2012-09-27	2012	9	27	1	4	W1203	18456	4582	523
1095806	1433346.26	6824854.68	2012-09-27 02:00	2012-09-27	2012	9	27	2	4	W1203	18456	4582	523
1095807	1433346.51	6824854.57	2012-09-27 03:00	2012-09-27	2012	9	27	3	2,2	W1203	18456	4582	523
1095808	1433260.26	6824879.82	2012-09-27 04:00	2012-09-27	2012	9	27	4	5	W1203	18456	4582	523
1095809	1433485.66	6824962.78	2012-09-27 05:00	2012-09-27	2012	9	27	5	6,6	W1203	18456	4582	523
1095810	1434097.96	6824732.46	2012-09-27 06:00	2012-09-27	2012	9	27	6	3,4	W1203	18256	4583	523
1095811	1434102.4	6824721.72	2012-09-27 07:00	2012-09-27	2012	9	27	7	5	W1203	18256	4583	523
1095812	1433926.89	6825728.92	2012-09-27 09:00	2012-09-27	2012	9	27	9	4,6	W1203	18659	4684	523
1095813	1434002.87	6825688.52	2012-09-27 10:00	2012-09-27	2012	9	27	10	2,4	W1203	18659	4684	523
1095814	1434063.39	6825793.05	2012-09-27 11:00	2012-09-27	2012	9	27	11	2	W1203	18862	4684	523
1095815	1434073.81	6825691.35	2012-09-27 12:00	2012-09-27	2012	9	27	12	3	W1203	18660	4684	523
1095816	1433769.93	6825820.15	2012-09-27 13:00	2012-09-27	2012	9	27	13	5,2	W1203	18861	4684	523
1095817	1433629.95	6825754.27	2012-09-27 14:00	2012-09-27	2012	9	27	14	4	W1203	18659	4684	523
1095818	1433689.31	6825876.34	2012-09-27 15:00	2012-09-27	2012	9	27	15	3,2	W1203	18861	4684	523
1095819	1433818.93	6826557.73	2012-09-27 16:00	2012-09-27	2012	9	27	16	9	W1203	19063	4785	523
1095820	1433311.05	6827033.41	2012-09-27 17:00	2012-09-27	2012	9	27	17	3,8	W1203	19264	4784	523
1095821	1432672.05	6827155.34	2012-09-27 18:00	2012-09-27	2012	9	27	18	6,8	W1203	19263	4784	523
1095822	1432373.95	6826928.9	2012-09-27 19:00	2012-09-27	2012	9	27	19	5,4	W1203	19262	4783	522
1095823	1432342.4	6826829.78	2012-09-27 20:00	2012-09-27	2012	9	27	20	2,4	W1203	19262	4783	522
1095824	1432421.9	6826835.6	2012-09-27 21:00	2012-09-27	2012	9	27	21	3	W1203	19262	4783	522
1095825	1432414.79	6826842.55	2012-09-27 22:00	2012-09-27	2012	9	27	22	2,2	W1203	19262	4783	522
1095826	1432419.25	6826835.74	2012-09-27 23:00	2012-09-27	2012	9	27	23	2,6	W1203	19262	4783	522
1095827	1432416.19	6826840.85	2012-09-28 00:00	2012-09-28	2012	9	28	0	2,2	W1203	19262	4783	522
1095828	1432419.2	6826833.36	2012-09-28 02:00	2012-09-28	2012	9	28	2	2,6	W1203	19262	4783	522
1095829	1432417.2	6826840.9	2012-09-28 03:00	2012-09-28	2012	9	28	3	1,6	W1203	19262	4783	522
1095830	1432420.88	6826835.07	2012-09-28 04:00	2012-09-28	2012	9	28	4	2,8	W1203	19262	4783	522
1095831	1431634.53	6827121.71	2012-09-28 05:00	2012-09-28	2012	9	28	5	2	W1203	19261	4783	522
1095832	1431567.6	6826678.01	2012-09-28 06:00	2012-09-28	2012	9	28	6	3,2	W1203	19059	4783	522
1095833	1431375.41	6826457.51	2012-09-28 07:00	2012-09-28	2012	9	28	7	4,8	W1203	19058	4782	522
1095834	1431364.83	6826558.75	2012-09-28 08:00	2012-09-28	2012	9	28	8	2,6	W1203	19058	4782	522
1095835	1431439.74	6826651.03	2012-09-28 09:00	2012-09-28	2012	9	28	9	2	W1203	19058	4782	522
1095836	1431381.91	6826623.49	2012-09-28 10:00	2012-09-28	2012	9	28	10	2,4	W1203	19058	4782	522
1095837	1431378.38	6826614.95	2012-09-28 11:00	2012-09-28	2012	9	28	11	2,2	W1203	19058	4782	522
1095838	1431351.43	6826605.04	2012-09-28 12:00	2012-09-28	2012	9	28	12	3,6	W1203	19058	4782	522
1095839	1431299.67	6826135.88	2012-09-28 13:00	2012-09-28	2012	9	28	13	2,6	W1203	18856	4681	522
1095840	1431175.08	6826031.41	2012-09-28 14:00	2012-09-28	2012	9	28	14	6	W1203	18856	4681	522
1095841	1431079.81	6825835.45	2012-09-28 15:00	2012-09-28	2012	9	28	15	5,6	W1203	18856	4681	522
1095842	1430708.41	6825639.84	2012-09-28 16:00	2012-09-28	2012	9	28	16	4,6	W1203	18653	4681	522
1095843	1430419.95	6825657.22	2012-09-28 17:00	2012-09-28	2012	9	28	17	3,4	W1203	18652	4680	522
1095844	1430777.97	6825457.63	2012-09-28 18:00	2012-09-28	2012	9	28	18	7	W1203	18653	4681	522
1095845	1430670.54	6825294.46	2012-09-28 19:00	2012-09-28	2012	9	28	19	5	W1203	18451	4580	522
1095846	1430055.28	6825041.49	2012-09-28 20:00	2012-09-28	2012	9	28	20	4,6	W1203	18450	4579	522
1095847	1430154.32	6825642.51	2012-09-28 21:00	2012-09-28	2012	9	28	21	6	W1203	18652	4680	522
1095848	1430635.58	6825571.82	2012-09-28 22:00	2012-09-28	2012	9	28	22	7,4	W1203	18653	4681	522
1095849	1430630.44	6825466.11	2012-09-28 23:00	2012-09-28	2012	9	28	23	4,8	W1203	18653	4681	522
1095850	1430620.97	6825473.36	2012-09-29 00:00	2012-09-29	2012	9	29	0	2,4	W1203	18653	4681	522
1095851	1430617.26	6825470.58	2012-09-29 01:00	2012-09-29	2012	9	29	1	3,4	W1203	18653	4681	522
1095852	1430615.82	6825470.38	2012-09-29 03:00	2012-09-29	2012	9	29	3	2,6	W1203	18653	4681	522
1095853	1430614.55	6825469.48	2012-09-29 04:00	2012-09-29	2012	9	29	4	4,2	W1203	18653	4681	522
1095854	1430754.53	6825379.39	2012-09-29 05:00	2012-09-29	2012	9	29	5	2,4	W1203	18653	4681	522
1095855	1431766.87	6825403.34	2012-09-29 07:00	2012-09-29	2012	9	29	7	3	W1203	18655	4682	522
1095856	1432519.2	6825378.29	2012-09-29 09:00	2012-09-29	2012	9	29	9	6,8	W1203	18656	4682	522
1095857	1432497.72	6825366.69	2012-09-29 10:00	2012-09-29	2012	9	29	10	2	W1203	18656	4682	522
1095858	1432492.42	6825335.95	2012-09-29 11:00	2012-09-29	2012	9	29	11	9,4	W1203	18656	4682	522
1095859	1432537.45	6825311.61	2012-09-29 12:00	2012-09-29	2012	9	29	12	4	W1203	18656	4682	522
1095860	1432641.87	6825223.79	2012-09-29 13:00	2012-09-29	2012	9	29	13	5	W1203	18455	4582	523
1095861	1432652.6	6825207.69	2012-09-29 14:00	2012-09-29	2012	9	29	14	3,4	W1203	18455	4582	523
1095862	1432493.69	6825228.56	2012-09-29 15:00	2012-09-29	2012	9	29	15	2,8	W1203	18454	4581	522
1095863	1431979.35	6825038.97	2012-09-29 16:00	2012-09-29	2012	9	29	16	8,6	W1203	18453	4581	522
1095864	1432078.59	6824406.6	2012-09-29 17:00	2012-09-29	2012	9	29	17	2	W1203	18252	4581	522
1095865	1432717.65	6824643.66	2012-09-29 18:00	2012-09-29	2012	9	29	18	2,4	W1203	18253	4582	523
1095866	1433107.14	6824924.67	2012-09-29 19:00	2012-09-29	2012	9	29	19	4,8	W1203	18456	4582	523
1095867	1433194.01	6825101	2012-09-29 20:00	2012-09-29	2012	9	29	20	8	W1203	18456	4582	523
1095868	1433279.18	6825114.27	2012-09-29 21:00	2012-09-29	2012	9	29	21	2	W1203	18456	4582	523
1095869	1433250.83	6825052.6	2012-09-29 22:00	2012-09-29	2012	9	29	22	2,4	W1203	18456	4582	523
1095870	1433348.02	6824851.43	2012-09-29 23:00	2012-09-29	2012	9	29	23	3	W1203	18456	4582	523
1095871	1433347.49	6824864.07	2012-09-30 01:00	2012-09-30	2012	9	30	1	2,6	W1203	18456	4582	523
1095872	1433340.86	6824844.16	2012-09-30 02:00	2012-09-30	2012	9	30	2	4	W1203	18456	4582	523
1095873	1433345.06	6824846.24	2012-09-30 03:00	2012-09-30	2012	9	30	3	5	W1203	18456	4582	523
1095874	1433335.94	6824842.21	2012-09-30 04:00	2012-09-30	2012	9	30	4	4	W1203	18456	4582	523
1095875	1433487.61	6823634.7	2012-09-30 05:00	2012-09-30	2012	9	30	5	4,4	W1203	17850	4481	489
1095876	1433487.64	6823449.21	2012-09-30 06:00	2012-09-30	2012	9	30	6	9,8	W1203	17850	4481	489
1095877	1433507.8	6823381.84	2012-09-30 07:00	2012-09-30	2012	9	30	7	3,4	W1203	17850	4481	489
1095878	1433668.97	6823588.9	2012-09-30 08:00	2012-09-30	2012	9	30	8	3,8	W1203	17851	4482	489
1095879	1433724.28	6823526.93	2012-09-30 09:00	2012-09-30	2012	9	30	9	3,8	W1203	17851	4482	489
1095880	1433718.17	6823533.45	2012-09-30 10:00	2012-09-30	2012	9	30	10	4,8	W1203	17851	4482	489
1095881	1433692.82	6823504.56	2012-09-30 11:00	2012-09-30	2012	9	30	11	2,6	W1203	17851	4482	489
1095882	1433752.5	6823468.33	2012-09-30 12:00	2012-09-30	2012	9	30	12	8,2	W1203	17851	4482	489
1095883	1434050.98	6823348.4	2012-09-30 13:00	2012-09-30	2012	9	30	13	3,6	W1203	17852	4482	489
1095884	1434002.69	6823174.41	2012-09-30 14:00	2012-09-30	2012	9	30	14	3,8	W1203	17649	4381	489
1095885	1434205.4	6823046.69	2012-09-30 15:00	2012-09-30	2012	9	30	15	2,4	W1203	17650	4381	489
1095886	1433778.12	6822846.72	2012-09-30 16:00	2012-09-30	2012	9	30	16	5,6	W1203	17649	4381	489
1095887	1433527.09	6822622.42	2012-09-30 17:00	2012-09-30	2012	9	30	17	4,8	W1203	17447	4381	489
1095888	1433286.31	6822402.17	2012-09-30 18:00	2012-09-30	2012	9	30	18	3,8	W1203	17446	4380	489
1095889	1433091.82	6822225.81	2012-09-30 19:00	2012-09-30	2012	9	30	19	4,2	W1203	17244	4279	489
1095890	1432277.45	6822267.27	2012-09-30 20:00	2012-09-30	2012	9	30	20	4,6	W1203	17242	4278	488
1095891	1432527.85	6822973.12	2012-09-30 21:00	2012-09-30	2012	9	30	21	2	W1203	17647	4380	489
1095892	1432824.27	6823400.59	2012-09-30 22:00	2012-09-30	2012	9	30	22	2,4	W1203	17849	4481	489
1095893	1432901.55	6823610.34	2012-09-30 23:00	2012-09-30	2012	9	30	23	3,8	W1203	17849	4481	489
1095894	1432899.6	6823619.13	2012-10-01 00:00	2012-10-01	2012	10	1	0	1,6	W1203	17849	4481	489
1095895	1432901.68	6823615.4	2012-10-01 01:00	2012-10-01	2012	10	1	1	1,6	W1203	17849	4481	489
1095896	1432896.54	6823612.89	2012-10-01 02:00	2012-10-01	2012	10	1	2	2	W1203	17849	4481	489
1095897	1432895.38	6823613.99	2012-10-01 03:00	2012-10-01	2012	10	1	3	3	W1203	17849	4481	489
1095898	1432898.77	6823615.16	2012-10-01 04:00	2012-10-01	2012	10	1	4	8,6	W1203	17849	4481	489
1095899	1432918.54	6823661.52	2012-10-01 05:00	2012-10-01	2012	10	1	5	2,2	W1203	17849	4481	489
1095900	1432918.89	6823587.99	2012-10-01 06:00	2012-10-01	2012	10	1	6	8,2	W1203	17849	4481	489
1095901	1433034.67	6823675.62	2012-10-01 07:00	2012-10-01	2012	10	1	7	2,6	W1203	17850	4481	489
1095902	1433039.27	6823663.46	2012-10-01 08:00	2012-10-01	2012	10	1	8	3,6	W1203	17850	4481	489
1095903	1433030.8	6823739.69	2012-10-01 09:00	2012-10-01	2012	10	1	9	5	W1203	17850	4481	489
1095904	1433142.88	6823857.02	2012-10-01 10:00	2012-10-01	2012	10	1	10	2,4	W1203	18052	4481	489
1095905	1432996.76	6823783.51	2012-10-01 11:00	2012-10-01	2012	10	1	11	2,2	W1203	17849	4481	489
1095906	1433014.6	6823755.4	2012-10-01 12:00	2012-10-01	2012	10	1	12	1,8	W1203	17849	4481	489
1095907	1432997.02	6823695.95	2012-10-01 13:00	2012-10-01	2012	10	1	13	5,6	W1203	17849	4481	489
1095908	1432987.28	6823558.68	2012-10-01 14:00	2012-10-01	2012	10	1	14	2	W1203	17849	4481	489
1095909	1433004.53	6823474.65	2012-10-01 15:00	2012-10-01	2012	10	1	15	3,8	W1203	17849	4481	489
